pet_type,pet_category,food_name,ingredients,description,label
bird,small,potato snack,"potato, wheat, corn",potato based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,potato snack,"potato, wheat, corn",potato based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,wheat snack,"wheat, wheat, corn",wheat based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,peanut butter snack,"peanut butter, wheat, corn",peanut butter based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,mango snack,"mango, wheat, corn",mango based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,soybean snack,"soybean, wheat, corn",soybean based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,mango snack,"mango, wheat, corn",mango based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,yogurt snack,"yogurt, wheat, corn",yogurt based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,banana snack,"banana, wheat, corn",banana based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,soybean snack,"soybean, wheat, corn",soybean based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,apple snack,"apple, wheat, corn",apple based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,banana snack,"banana, wheat, corn",banana based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,corn snack,"corn, wheat, corn",corn based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,apple snack,"apple, wheat, corn",apple based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,cheese snack,"cheese, wheat, corn",cheese based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,barley snack,"barley, wheat, corn",barley based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,barley snack,"barley, wheat, corn",barley based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,yogurt snack,"yogurt, wheat, corn",yogurt based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,milk snack,"milk, wheat, corn",milk based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,wheat snack,"wheat, wheat, corn",wheat based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,peanut butter snack,"peanut butter, wheat, corn",peanut butter based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,mango snack,"mango, wheat, corn",mango based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,soybean snack,"soybean, wheat, corn",soybean based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,corn snack,"corn, wheat, corn",corn based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,bread snack,"bread, wheat, corn",bread based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,mango snack,"mango, wheat, corn",mango based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,cheese snack,"cheese, wheat, corn",cheese based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,barley snack,"barley, wheat, corn",barley based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,bread snack,"bread, wheat, corn",bread based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,potato snack,"potato, wheat, corn",potato based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,banana snack,"banana, wheat, corn",banana based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,honey snack,"honey, wheat, corn",honey based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,banana snack,"banana, wheat, corn",banana based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,corn snack,"corn, wheat, corn",corn based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,yogurt snack,"yogurt, wheat, corn",yogurt based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,barley snack,"barley, wheat, corn",barley based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,peanut butter snack,"peanut butter, wheat, corn",peanut butter based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,wheat snack,"wheat, wheat, corn",wheat based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,peanut butter snack,"peanut butter, wheat, corn",peanut butter based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,yogurt snack,"yogurt, wheat, corn",yogurt based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,soybean snack,"soybean, wheat, corn",soybean based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,banana snack,"banana, wheat, corn",banana based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,milk snack,"milk, wheat, corn",milk based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,barley snack,"barley, wheat, corn",barley based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,wheat snack,"wheat, wheat, corn",wheat based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,peanut butter snack,"peanut butter, wheat, corn",peanut butter based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,milk snack,"milk, wheat, corn",milk based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,bread snack,"bread, wheat, corn",bread based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,banana snack,"banana, wheat, corn",banana based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,yogurt snack,"yogurt, wheat, corn",yogurt based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,potato snack,"potato, wheat, corn",potato based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,barley snack,"barley, wheat, corn",barley based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,corn snack,"corn, wheat, corn",corn based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,coconut snack,"coconut, wheat, corn",coconut based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
bird,small,corn snack,"corn, wheat, corn",corn based food occasionally acceptable for bird (small) but should be given in limited quantities.,moderate
